File Name,Transcript,Label
New Recording 99.m4a.8de7cd2a-f13f-4bc8-86c7-a3fdada2e1ce.Transcript.txt,"Colonial Williamsburg first like a time mission. Cobblestone Street, host carries and costume interpreter speaking in colonial essence. I learned about America American history, firsthand. From visiting historic buildings to watching musket demonstrations. It was like walking back in time.
",truthful
New Recording 85.m4a.0664adbb-3e57-4e4c-9ee1-30e878548692.Transcript.txt,"Standing on top of the Empire Street building. The enter city of Newell stretched out beneath me. It feels like anything was possible. 3rd trip to the U S A spark the firing me. A determination to change my dreams. No matter how big they are.
",truthful
TRANSCRIPTS (9).txt,"
On hitting New Orleans, I was instantly caught up in its blend of history music, an incredible fold. Wandering the French Quarters felt like traveling with jazz music as my soundtrack taking a steamboard on the Mississippi was like floating through stirry and the food or the goombo and begnets was a feast of flavors New Orleans wasn't just a stop it was like a deep dive into the culture of celebrations resilience and culinary decide making every moment there unforgettable to me",truthful
TRANSCRIPTS (11).txt,"

Houston so I just took 2 days time to plan the whole day for NASA so I had to go through other website of NASA like how it was like we had to do any passes for going into pre reservations or something like that so I book. I booked a ticket and I had to go to travel like like a one hour from my place to the NASA. So yeah",truthful
TRANSCRIPTS (10).txt,"
Visiting Houston, it's like stepping into a kaleidoscope of cultures innovation. The city sprawls with energy neighborhoods from Montrose to the Heights buzz with unique vibes, art scenes. Space Center Houston offers a glimpse into the stars a nod to the city's role in space exploration and the food, a melting pot of cuisines, barbecue to Texmex faux every bite of discovery. Houston isn't just a city. It's a convergence of the old the new science art all under the vast Texas sky each corner reveals a new facet of this dynamic city spirit.",truthful
TRANSCRIPTS (5).txt,"
Diving into Austin, I was treated by a lively mix of music mouth watering, food, and outdoor adventures the city burst with tunes from every corner from 6th Streets legendary bars to the chill spots on South Congress. Pedaling on Ladybird Lake was in a peaceful experience for me. Right in the city is hard and the food, the barbecue and text max flavors were refused at every turn Austin Mosen Vibring celebration of culture arts and nature all wrappering a unique Texan vibe.",truthful
TRANSCRIPTS (6).txt,"
After dollars I went into San Antonio. It was a kind of different experience in San Antonio. I went through bus. Bus is like crazy like I never seen this kind of luxuries buses in my country. A sleeper is good, but I went into a seater it was so good. Yeah, but but the bus station is they're not that' much in good maintenance I guess",truthful
TRANSCRIPTS (1).txt,"
Wrapping up my Chicago adventure I was amazed by the architecture diverse eats and, the lively Navy Pier. Every experience revealed a city rich in stories and flavors. Leaving I felt I'd only just begun to discover chicago's depths with its blend of history food and fun Chicago. You've really got a hold on' me and um I'm already excited for my next visit to dive back into your vibrant city life.",truthful
TRANSCRIPTS (7).txt,"And the luggage policies? Oh my God, had to take only one one baggage with us, which I felt pretty odd because at least most of the people we carry at least more than one bag right so we had to pay extra for the big luggage I fit. This is. A little bit odder and they had to change some policies, you know regarding this at least 2 bags are good and fine.",truthful
TRANSCRIPTS (8).txt,"

In the evening it was 4th of July so there was a firecrack will be there in some part of the city so we plan to go there state for the like a few couple of awards the road has been gathered there oh my God it was like the greatest experience of firework which I've never seen in my life was so good actually",truthful
TRANSCRIPTS (4).txt,"
Venturing into Siro was like entering a gateway to the past where ancient pyramids rise from the desert stands again as the backdrop of modern cities life. The spinnings gauge the mysteriously holding secrets of Minlena. Walking through these bustling butchers the aid filled with the scent of spices and the sounds of living haggles the majestic nail flow through the city, a lifeline as ancient as a civilization itself the tasting traditional Egyptian dishes under the stars Cairo presented itself a city with history and the contemporary culture intervine, making every moment a journey through time",truthful
TRANSCRIPTS (12).txt,"
So I felt like these are wildfires like smoke pollution and doll I think we should use some mass mass respirators as well if you want to go outside because it's so thick that if' you go outside I think you definitely get a you get a pair cover or some other lung problems has very far in a problem with time so this is a one time bad experience but it's experience that you have to feel you have to feel",truthful
TRANSCRIPTS (2).txt,"
Then I stumbled upon the Arts District where every wall and alley turned into a canvas showcasing la's vibrant street art scene branch in Malibu with the Pacific as a backdrop was unforgettable. Each experience in LA was like uncovering a new layer of this diverse city. Heading home I knew I was leaving with memories of a place that so much more than its stereotypes Los Angeles. You've captured my curiosity and um I'm counting down the days until I' can dive back into your colorful, chaotic beauty.",truthful
TRANSCRIPTS (3).txt,"
Then I went into Houston for the next in 10 days like I went into Houston, so I went through the bus again through San from San Antonio to Houston. I said like Houston is okay the weather is good compared to San Antonio and Dallas. The weather is a little bit cooler. It was so good actually",truthful
TRANSCRIPTS (13).txt,"
Entering 2 Venice was like stepping into the living painting. Each condolar is right through the winding canals like a journey back in time and it's breathtaking a picture. Piazza San Microdazzled with its historic splendor beyond the grandeur, the cozy cafes vibrant out unhidden alleyways captured the city's soul enjoying Geratio under the Venetian sun, Venez reveal itself as a timeless, treasure, where every moment was a discovery in its enchanting city of water and wonder",truthful
TRANSCRIPTS (22).txt,"
Next I dove into la's outdoors and street food, surfing at Venice and hiking the Hollywood Hills then hitting up taco trucks that were a flavor bomb. LA just kept unfolding a mix of nature and global bites packing up. It hit me how much I'd missed and how eager I am to come back Los Angeles. You're a wild, tasty adventure and um I'm already itching for another taste of your endless surprises",truthful
TRANSCRIPTS (19).txt,"
So after entering into the NASA I think it was so vast like oh my God like I think I need to I wanted to stay for one more day but yeah, but because of short of time I'll just need to stay for one day so I have to be in a hurry not to go in deeper. The things just you know things which you want to see like just call a little bit out like yeah but it was so good.",truthful
TRANSCRIPTS (23).txt,"
Next I explored chicago's green spaces like the peaceful Loury Garden in Millennium Park, a nice contrast to the urban vibe. The art scene was killer, with the Art Institute showcasing world class pieces and the jazz clubs totally took me back in time Chicago kept showing off its layers from nature and art to timeless tunes heading home it struck me how much more there is to discover Chicago with your blend of nature art and history you've left me intrigued and um eager for more explorations in your dynamic city",truthful
TRANSCRIPTS (25).txt,"
Hit Chicago and was wowed by its skyscrapers and deep dish pizza kayaking the river offered awesome city views and the blues bars and murals added so much character leaving I knew I'd only scratch the surface Chicago. You're all about bold architecture great music and food that hits the spot already I'm planning my next trip to dive deeper into your vibrant city life.",truthful
TRANSCRIPTS (20).txt,"
Visiting Dubai was like entering a world where futuristic visions and rich traditions merge from the towering skyscrapers like the breathtaking Burj Khalifa to the bustling souks that echo with centuries old trade, Dubai dazzled with its contrasts. Dune bashing in the vast desert was an adrenaline rush while quiet evenings on traditional Dow boats offered serene views of the city's skyline the blend of global cultures seen in its culinary scene and vibrant neighborhoods made to buy not just a destination but a crossroads of the world showcasing the dynamic blend of innovation and heritage",truthful
TRANSCRIPTS (14).txt,"
So in San Antonio the most of the important thing is that the river walk is most of the peoples are just medical here to go for more morning river walk on the food street in the San Antonio so where you can find a lot of Mexican foods uh which uh which I like very good actually like I did try a lot of Mexican foods in the weekend so I feel like it's pretty good uh oral in San Antonio.",truthful
TRANSCRIPTS (29).txt,"
During Koyoto was like walking through a serene painting wasn't where ancient temples made transguilt gardens each visit to Ashrain was like the Golden Kinkakuji fell Aiki step into a peaceful past surrounded by the nature's harmony the historic streets of the Guillon with their Oden machia houses whispered tales of geishes beyond its heritage. Coyotes, tea, houses and the, bloom of cherry blossoms added layers of beauty and tradition severing Macha in a centuries old garden, Coyote unfolded as a city where the time stands still offering a blend of transquility and timeless beauty in every corner.",truthful
TRANSCRIPTS (17).txt,"
Was like stepping into a vibrant tapestry of sights sounds, and flavors, from the lively markets of Marikech to the tranquil expanses of the Sahara. Each experience was rich with contrast camel rides at sunset and mint tea and cool oases felt like scenes from a storybook the ancient Medinas. A labyrinth of history paired with the genuine warmth of the people made Morocco not just a trip but a deep dive into a world where tradition and hospitality are woven into the fabric of daily life",truthful
TRANSCRIPTS (24).txt,"
Are diving into Seattle. I was immediately taken by its mix of nature and urban cool. The Space Needle offered dizzying views while Pike Place Market was a feast for the senses with its fresh seafood and flowers coffee culture here next level and the surrounding evergreen forests and Puget Sound. Pure magic hiking near Mount Rainier showed me the wild heart of Washington. Leaving Seattle. I felt like I'd experienced a city that perfectly balances city living with nature's calm Seattle with your laid back vibe, tech buzz and natural escapes you've made a lasting impression and um, I'm already dreaming about my next visit to your rain kissed streets",truthful
