File Name,Speaker ID,Transcript,Label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
TRANSCRIPTS (32).txt,27,"Exploring Dalas, it's like navigating a city of contrast skyscapers reach for the sky while the Odds district pulses with creativity and history the West End whispers the tales of the oil blending seamlessly with the sleek modernity and then the food that is the combination of all flavors from smoky barbecue to gome delicacies. Dalas isn't just a city. It's a canvas painted with ball strokes of traditional uninnovation strolling through its streets feeling like a witnesses the heartbeat of Texas, vibrant and full of life",truthful,1,92,99,22.89,52.6,35.66,30.67,30.43,70.65,52.17,44.57,4.35,0,0,0,0,0,0,4.35,17.39,14.13,2.17,16.3,4.35,1.09,5.43,1.09,5.43,5.43,2.17,1.09,0,1.09,0,5.43,1.09,4.35,2.17,0,0,0,0,2.17,0,1.09,1.09,0,0,0,0,0,0,0,0,6.52,3.26,0,0,0,1.09,2.17,0,0,0,0,0,0,0,0,0,2.17,1.09,0,1.09,0,0,3.26,0,0,0,0,0,0,3.26,0,0,0,0,0,1.09,0,0,0,2.17,3.26,9.78,0,3.26,5.43,0,1.09,1.09,5.43,1.09,4.35,0,1.09,1.09,0,0,0,10.87,3.26,2.17,0,0,3.26,2.17,0
Voice 010.txt,28,"My first trip ever to is to see the great wall of China in Beijing, China. Walking on the great wall was incredible it's so ancient and full of history. the wall stretches as far as my eyes can see. climbing the stairs was really tiring, but the views worth it. I learned a lot about China Sculpture on the significance of the wall. it's amazing to think about all the people who worked on it century's ago. L ike without any modern technology. the weather was perfect for exploring and I felt a step back in time, I recommend wearing comfortable shoes because there's a lot of walking, walking and walking. this is definitely a highlight of my trip to China.",truthful,1,127,83.08,13.97,95.64,93.7,12.7,21.26,86.61,71.65,52.76,9.45,5.51,4.72,0,0,0,0,3.94,17.32,10.24,2.36,15.75,7.09,7.09,6.3,0,15.75,9.45,6.3,1.57,0,1.57,0,11.02,1.57,9.45,3.15,0.79,0.79,0.79,2.36,1.57,0,7.09,6.3,0.79,2.36,1.57,0.79,0,0,0,0,3.94,3.15,0,0,0,0.79,0.79,0.79,0,0,0,0,0.79,0,0,0.79,1.57,0,0,0.79,0.79,0,1.57,0.79,0,0,0,0,0,0,0,0,0,0,0,0.79,0.79,0,0,0.79,6.3,17.32,0,5.51,8.66,3.15,0,0.79,4.72,7.09,4.72,0,0.79,0.79,0,0,0,14.17,7.87,3.15,0,0,3.15,0,0
Rec39.mp3.a978fc17-4e34-42ad-a7ea-e72b9b6cc13c.Transcript.txt,29,"We're only getting Austin where the lovely music scene.And. Expecting food culture. Welcome to me with open ops exploring the city's web neighborhoods and indulging in motoring, baby Cooper highlights. Then a registered Barton springs natural spring, Fred pool. And last surroundings. Perfect for for calling off and enjoying the autos it was a trip fail with <unk>.",truthful,1,66,89.52,66.75,20.79,99,9.43,28.79,74.24,45.45,34.85,4.55,3.03,1.52,1.52,0,0,0,1.52,7.58,7.58,6.06,10.61,3.03,3.03,7.58,0,6.06,9.09,0,6.06,4.55,1.52,0,3.03,0,3.03,1.52,0,0,0,1.52,0,0,7.58,7.58,0,1.52,1.52,0,0,0,0,0,10.61,4.55,0,1.52,0,1.52,1.52,4.55,1.52,0,0,0,1.52,0,0,1.52,6.06,1.52,1.52,3.03,0,0,1.52,0,0,0,0,0,0,1.52,0,0,0,1.52,0,0,0,0,0,1.52,4.55,9.09,0,1.52,6.06,0,1.52,0,3.03,1.52,1.52,1.52,1.52,1.52,0,0,0,31.82,16.67,3.03,0,0,3.03,9.09,0
Rec6.mp3.763608ba-e18a-4030-b64a-d35dde8c140f.Transcript.txt,30,One of the most interesting aspects of my first trip to your sir what's.The opportunity to connect with locals and engaging meeting.Local general exchange. Oh. whether it was striking of conversation with strangers in coffee. Shops are attending or community events. I was welcomed with open arms and genuine hospitality through these interactions. I gained valuable insights into American life values and prospectus forging connections that transferred your borders and left the lasting impact.,truthful,1,83,78.79,54.44,58.31,99,11.86,37.35,89.16,54.22,42.17,10.84,6.02,3.61,0,2.41,0,0,4.82,13.25,3.61,7.23,13.25,4.82,0,7.23,0,7.23,9.64,3.61,6.02,2.41,2.41,1.2,8.43,0,8.43,2.41,2.41,0,1.2,0,2.41,0,8.43,8.43,0,0,0,0,0,0,0,0,18.07,9.64,1.2,2.41,0,1.2,3.61,6.02,0,0,0,1.2,1.2,0,1.2,0,4.82,0,0,3.61,1.2,0,2.41,0,0,0,0,0,0,1.2,0,0,0,1.2,0,0,0,2.41,0,1.2,2.41,9.64,0,0,9.64,0,0,0,1.2,3.61,2.41,1.2,2.41,1.2,0,1.2,0,20.48,14.46,0,0,0,1.2,4.82,0
Voice 032.txt,31,"The first trip I have been to is to the Serengeti National Park in Tanzania. It's like a safari dream. I saw the Lion sleeping on the trees and they looked so peaceful. I saw elephants walking on the line with the babies and they were really cute, but they were very big, but they're very gentle. I rode in a jeep with a guide and he knew where all the animals. I slept in a tent under the stars at night and it was quite an experience.",truthful,1,93,72.68,33.95,51.16,84.42,13.29,10.75,84.95,77.42,61.29,12.9,10.75,5.38,0,0,1.08,4.3,2.15,16.13,13.98,3.23,12.9,8.6,6.45,7.53,0,17.2,7.53,3.23,0,0,0,0,6.45,1.08,5.38,1.08,0,0,1.08,1.08,2.15,0,4.3,4.3,0,0,0,0,0,0,0,0,9.68,3.23,1.08,0,0,1.08,1.08,6.45,1.08,0,0,1.08,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,12.9,0,2.15,7.53,3.23,0,0,1.08,10.75,3.23,0,1.08,1.08,0,0,0,11.83,7.53,2.15,0,0,2.15,0,0
RRec43.m4a.88ec0635-97bb-4c07-b669-1611c352ea30.Transcript.txt,32,"Walking around push Holly Lake was peaceful experience with milligrams bothering the secret waters.Hi, Mister <unk>, Temple one of the few temples that you get to Lord.Brammer push is known for a spiritual monster and I attended mesmerizing are the Sony and I enjoyed a lot.",truthful,1,55,89.52,71.57,16.38,99,27.5,27.27,83.64,58.18,40,7.27,5.45,3.64,0,1.82,0,0,1.82,16.36,9.09,9.09,9.09,5.45,1.82,3.64,0,16.36,5.45,5.45,1.82,0,0,1.82,1.82,0,1.82,1.82,0,0,0,0,0,0,9.09,9.09,0,1.82,1.82,0,0,0,0,0,18.18,12.73,0,3.64,0,1.82,3.64,7.27,0,0,0,1.82,0,0,0,0,7.27,0,0,1.82,0,5.45,1.82,1.82,0,1.82,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,1.82,9.09,1.82,5.45,1.82,0,0,0,0,7.27,3.64,0,3.64,1.82,0,0,1.82,27.27,12.73,3.64,0,0,0,10.91,0
New Recording 81.m4a.73e6a7d0-3058-4f5c-b072-801bb6682303.Transcript.txt,33,Camping in Valley feels like being on another planet. Sand June stripping searching for miles a sky full of starts a complete silence at night. It was a challenge. But seeing the sunrise over the desert was an affordable experiencing. This whole trip.,truthful,1,52,98.28,20.31,81.58,94.96,8.67,26.92,82.69,57.69,38.46,5.77,0,0,0,0,0,0,5.77,15.38,11.54,7.69,13.46,5.77,0,1.92,0,11.54,9.62,7.69,1.92,0,1.92,0,5.77,0,5.77,1.92,0,0,0,0,3.85,0,5.77,5.77,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,5.77,1.92,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,3.85,3.85,17.31,3.85,0,7.69,1.92,1.92,1.92,9.62,3.85,3.85,0,1.92,1.92,0,0,0,25,17.31,0,0,0,0,7.69,0
Voice 077.txt,34,My first trip is to the sea of stars in Maldives. it's like a Galaxy beneath the waves. I walked along the Beach at night and saw the water glowing with bio-luminiscent plankton felt like walking along the stars. I heard the gentle lapping of the waves as they washed over the shore. It was really really peaceful.,truthful,1,63,99,23.28,77.17,88.66,10.5,14.29,82.54,69.84,53.97,9.52,6.35,4.76,0,0,0,1.59,3.17,17.46,14.29,4.76,20.63,4.76,3.17,3.17,0,14.29,6.35,1.59,0,0,0,0,4.76,0,4.76,1.59,0,0,0,3.17,0,0,4.76,4.76,0,0,0,0,0,0,0,0,4.76,3.17,0,0,0,1.59,1.59,1.59,0,0,0,0,0,0,0,0,1.59,1.59,0,0,0,0,1.59,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,20.63,0,6.35,7.94,3.17,1.59,1.59,1.59,9.52,3.17,0,1.59,1.59,0,0,0,12.7,9.52,0,0,0,1.59,1.59,0
Rec80.mp3.8c821e2f-0a39-41ce-b3db-0d5b6b5c5053.Transcript.txt,35,"So I started in Boston history. And see for feast then I'm in Yellowstone, Jesus and Branson roaming free. It was like going from city streets too wide open spaces in no time.",truthful,1,40,54.7,8.37,99,90.5,10,22.5,87.5,60,40,7.5,5,5,0,0,0,0,2.5,2.5,0,10,15,5,5,10,2.5,15,10,2.5,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7.5,5,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,5,0,0,2.5,0,2.5,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,15,22.5,0,2.5,17.5,2.5,0,0,7.5,7.5,2.5,2.5,2.5,2.5,0,0,0,32.5,17.5,2.5,0,0,2.5,10,0
Rec28.mp3.e2fa604b-096e-4dc2-ae9a-ea6b7b77fd0a.Transcript.txt,36,Well Jenny Megan dash will with vibrant music seated southern Sean's told by heart exploring to on Broadway and indulging in delicious. Barkey were unforgettable experiences then we mentioned to the great smoky mountains. The lash forest and speeding drives through the moldings left me in a off nature's beauty. It was a trip filled with toll typing tunes and breathtaking landscapes.,truthful,1,69,95.47,48.67,44.75,95.08,13.8,27.54,71.01,49.28,37.68,4.35,2.9,1.45,1.45,0,0,0,1.45,7.25,7.25,5.8,14.49,4.35,1.45,5.8,0,8.7,5.8,0,1.45,1.45,0,0,1.45,0,1.45,1.45,0,0,0,0,0,0,5.8,5.8,0,1.45,1.45,0,0,0,0,0,8.7,7.25,0,0,0,1.45,5.8,1.45,0,0,0,0,0,0,0,0,5.8,2.9,0,2.9,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,1.45,2.9,14.49,0,4.35,7.25,0,2.9,0,2.9,4.35,1.45,1.45,1.45,1.45,0,0,0,20.29,11.59,0,0,0,2.9,5.8,0
TRANSCRIPTS (10).txt,37,"Visiting Houston, it's like stepping into a kaleidoscope of cultures innovation. The city sprawls with energy neighborhoods from Montrose to the Heights buzz with unique vibes, art scenes. Space Center Houston offers a glimpse into the stars a nod to the city's role in space exploration and the food, a melting pot of cuisines, barbecue to Texmex faux every bite of discovery. Houston isn't just a city. It's a convergence of the old the new science art all under the vast Texas sky each corner reveals a new facet of this dynamic city spirit.",truthful,1,99,99,34.31,77.17,67.94,16.5,24.24,72.73,49.49,40.4,3.03,0,0,0,0,0,0,3.03,19.19,15.15,2.02,16.16,3.03,1.01,1.01,1.01,5.05,6.06,3.03,1.01,1.01,0,0,7.07,2.02,5.05,3.03,0,0,0,0,2.02,0,3.03,3.03,0,0,0,0,0,0,0,0,10.1,4.04,0,0,0,1.01,1.01,2.02,0,0,0,0,1.01,0,0,1.01,5.05,2.02,1.01,2.02,0,0,2.02,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,4.04,1.01,15.15,0,1.01,13.13,1.01,0,0,3.03,0,3.03,0,1.01,1.01,0,0,0,16.16,6.06,4.04,0,0,4.04,2.02,0
TRANSCRIPTS (11).txt,38,Houston so I just took 2 days time to plan the whole day for NASA so I had to go through other website of NASA like how it was like we had to do any passes for going into pre reservations or something like that so I book. I booked a ticket and I had to go to travel like like a one hour from my place to the NASA. So yeah,truthful,1,77,74.7,7.72,95.15,39.1,25.67,9.09,89.61,76.62,61.04,12.99,9.09,7.79,1.3,0,0,0,3.9,11.69,5.19,5.19,22.08,6.49,7.79,7.79,0,18.18,3.9,5.19,2.6,1.3,1.3,0,7.79,0,7.79,2.6,1.3,0,3.9,0,2.6,0,1.3,1.3,0,0,0,0,0,0,0,0,3.9,2.6,0,0,0,1.3,1.3,1.3,0,0,0,0,1.3,0,0,1.3,2.6,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,7.79,0,1.3,0,0,0,0,0,0,16.88,9.09,0,6.49,5.19,0,0,0,2.6,10.39,1.3,2.6,2.6,1.3,1.3,0,0,6.49,3.9,0,0,0,0,2.6,0
New Recording 98.m4a.b9896081-6015-4d76-b8a5-88c7485da809.Transcript.txt,39,"New Orleans was a flower exposure. The room of combo shimmering Street ports the suite big net, the Street with powder sugar and the smoky taste of jazz.Barbecue. I wondered through the French quarter sampling. Every delicious bite. I could find. It Was a fish for all senses.",truthful,1,58,97.16,22.04,31.84,91.69,8.29,22.41,79.31,53.45,36.21,5.17,3.45,3.45,0,0,0,0,1.72,15.52,12.07,6.9,8.62,5.17,0,1.72,0,8.62,6.9,8.62,0,0,0,0,10.34,3.45,6.9,5.17,0,1.72,1.72,0,0,0,5.17,5.17,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,1.72,1.72,0,0,0,0,0,1.72,0,1.72,0,5.17,1.72,1.72,1.72,0,0,5.17,0,0,0,0,0,0,5.17,0,0,0,0,0,0,0,0,0,1.72,6.9,12.07,0,0,5.17,1.72,0,1.72,3.45,5.17,0,0,1.72,1.72,0,0,0,27.59,18.97,1.72,0,0,0,6.9,0
New Recording 63.m4a.8e280b6c-0913-41e4-891a-ce4e8e1632fc.Transcript.txt,40,"The vibrant lights of cool always felt familiar. But LOS Angeles offered a different kind of energy. Holly book bowler Street movie magic. And the Walker frame, but it's a real experience. I even saw a celebrity over there. It was an unforgettable experience for me.",truthful,1,55,83.65,8.91,63.35,99,7.86,23.64,78.18,56.36,38.18,7.27,3.64,3.64,0,0,0,0,3.64,10.91,10.91,7.27,7.27,3.64,5.45,5.45,0,7.27,12.73,0,1.82,0,0,1.82,14.55,1.82,12.73,1.82,0,0,3.64,1.82,5.45,0,9.09,9.09,0,0,0,0,0,0,0,0,7.27,5.45,1.82,0,0,1.82,1.82,1.82,0,0,0,0,0,0,0,0,7.27,3.64,0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,12.73,0,0,5.45,3.64,0,3.64,3.64,7.27,1.82,0,1.82,1.82,0,0,0,29.09,18.18,1.82,0,0,1.82,7.27,0
New Recording 94.m4a.72d35a65-259d-4078-8751-73d9d698c556.Transcript.txt,41,Washington.DC was a treasured drove American history. Exploring the mystery capital building walking through the apartment Arlington National symmetry. And visiting iconic. Rome monuments like the Lincoln memo oil filled me with all. It was a powerful reminder of America Legacy.,truthful,1,51,96.76,29.21,46.57,80.19,8.5,47.06,74.51,45.1,29.41,3.92,1.96,1.96,0,0,0,0,1.96,11.76,9.8,7.84,7.84,3.92,0,1.96,0,9.8,7.84,1.96,3.92,0,0,3.92,7.84,1.96,5.88,1.96,0,0,1.96,0,0,1.96,3.92,3.92,0,0,0,0,0,0,0,0,7.84,7.84,0,0,0,1.96,3.92,0,0,0,0,0,1.96,0,1.96,0,7.84,0,1.96,3.92,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,1.96,0,1.96,1.96,9.8,0,5.88,3.92,0,0,0,3.92,7.84,0,0,1.96,1.96,0,0,0,27.45,19.61,0,0,0,0,7.84,0
Rec36.mp3.c5c68ddb-1c4e-4f72-b2a6-8e1693af03dd.Transcript.txt,42,"Starting my trip in Burlington with it's laid back. Vibrant Sterling. Waterfront send the perfect tone from this USA trip exploring the vibrant heart. Same and pasting locally made. Treats and the farmer's market wear highlights then we ventured to late Champlin the crystal clear waters and panoramic news of the dark mountains, we're, simply with taking it was a trip filled with Lakeside tranquility. And outdoor adventures.",truthful,1,75,82.95,55.96,44.33,81.12,10.71,32,73.33,53.33,36,8,4,1.33,2.67,0,0,0,4,10.67,8,5.33,9.33,4,2.67,6.67,0,13.33,5.33,0,2.67,2.67,0,0,6.67,0,6.67,1.33,1.33,0,0,2.67,1.33,0,4,4,0,1.33,1.33,0,0,0,0,0,6.67,4,0,0,0,1.33,2.67,2.67,0,0,0,0,0,0,0,0,2.67,0,0,1.33,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,1.33,0,1.33,0,0,0,2.67,2.67,10.67,0,2.67,6.67,1.33,0,0,4,5.33,2.67,0,1.33,1.33,0,0,0,25.33,13.33,2.67,0,0,4,5.33,0
Voice 055.txt,43,My first travel experience is to the Marrakech in Morocco. Marrakech is like stepping into vibrant colors and sounds. I walked to the bustling Medina and saw the markets filled with spices and treasures and it's my first time seeing such a lovely atmosphere there. It was a culinary feast.,truthful,1,55,80,14.16,37.49,76.62,11,21.82,81.82,61.82,49.09,9.09,5.45,5.45,0,0,0,0,3.64,18.18,9.09,7.27,10.91,7.27,1.82,7.27,0,14.55,7.27,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,3.64,0,0,0,0,0,0,0,0,3.64,3.64,0,0,0,1.82,1.82,0,0,0,0,0,0,0,0,0,3.64,0,0,0,3.64,0,5.45,0,0,0,0,0,0,5.45,0,0,0,0,0,1.82,0,1.82,0,0,5.45,18.18,0,3.64,7.27,5.45,1.82,0,0,5.45,5.45,0,1.82,1.82,0,0,0,10.91,9.09,0,0,0,1.82,0,0
Rec16.mp3.4a5113c2-9718-474e-850b-f78c7037471d.Transcript.txt,44,"LOS Angeles.Was busy and exciting with.So much to see and do but it was also a big hectic then we went to Joshua Park and it was amazing. The big rocks and desert scenery. When like nothing I've ever seen before at night the stars were so right, it was magical?",truthful,1,60,10.19,30.77,28.56,97.84,15,15,85,71.67,55,8.33,3.33,1.67,1.67,0,0,0,5,6.67,5,6.67,10,11.67,8.33,18.33,1.67,16.67,11.67,5,1.67,1.67,0,0,5,3.33,1.67,0,0,0,0,0,1.67,0,6.67,6.67,0,3.33,3.33,0,0,0,0,0,5,3.33,0,0,0,1.67,1.67,1.67,0,0,0,0,0,0,0,0,1.67,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1.67,0,3.33,0,0,10,13.33,0,0,1.67,1.67,0,0,0,25,13.33,1.67,1.67,0,1.67,6.67,0
Voice 063.txt,45,"My first travel experience is the the glow worm caves in New Zealand. Well, they're like galaxy underground with the twinkling lights. They're very tiny and very very beautiful. I loaded on a boat and looked up at the ceiling covered in glow worms. It felt like being in outer space.",truthful,1,56,86.87,40.06,60.9,98.65,9.33,14.29,80.36,66.07,50,8.93,7.14,3.57,0,0,0,3.57,1.79,12.5,8.93,5.36,16.07,7.14,7.14,3.57,0,12.5,12.5,3.57,0,0,0,0,1.79,0,1.79,1.79,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,3.57,0,0,0,1.79,1.79,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,7.14,25,3.57,1.79,10.71,10.71,0,1.79,1.79,1.79,5.36,0,1.79,1.79,0,0,0,16.07,10.71,1.79,0,0,3.57,0,0
New Recording 55.m4a.f2ccb5cf-a3e6-4e71-a611-3a034c0b06e7.Transcript.txt,46,"Hitting the open road in a classic American convertible. The wind whipped through our hair as we stand along to road trip classics. We stopped at roadside Diana it's. Tiny towns and protecting landscapes. Each mile. Rita, new surprise. Making memories. That will last a lifetime.",truthful,1,55,91.82,95.19,63.35,76.62,6.11,32.73,83.64,50.91,32.73,9.09,5.45,0,5.45,0,0,0,3.64,12.73,7.27,7.27,10.91,3.64,0,3.64,0,9.09,10.91,3.64,5.45,5.45,0,0,3.64,0,3.64,0,1.82,0,0,0,0,1.82,9.09,5.45,1.82,1.82,0,0,0,0,0,0,10.91,3.64,0,0,0,1.82,1.82,7.27,0,0,0,0,1.82,0,1.82,0,1.82,0,0,1.82,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,5.45,12.73,1.82,0,10.91,0,0,0,9.09,3.64,1.82,1.82,1.82,1.82,0,0,0,32.73,21.82,1.82,0,0,1.82,7.27,0
TRANSCRIPTS (64).txt,47,"Experiencing India for the first time, the sensory overload was immediate. From the vibrant colors and bustling markets of Delhi to the serene beauty of the Taj Mahal in Agra, each place presented a stark contrast in history and modernity. The rich flavors of Indian cuisine, the melodious sounds of local music, and the warmth of the people turned my visit into a deep dive into a culture brimming with diversity and tradition.India wasn't just a destination. It was a vibrant, living mosaic of experiences, teaching me about the depth of human history and the resilience of spirit.",truthful,1,104,99,16.46,64.67,89.04,20.8,25,82.69,59.62,45.19,2.88,1.92,1.92,0,0,0,0,0.96,18.27,15.38,2.88,16.35,2.88,1.92,4.81,0.96,6.73,9.62,1.92,1.92,0.96,0,0.96,2.88,0,2.88,0,0,0,0,0,2.88,0,4.81,4.81,0,0.96,0.96,0,0,0,0,0,5.77,3.85,0,0,0,0.96,0.96,0.96,0,0,0,0,0.96,0,0.96,0,4.81,0.96,0,1.92,1.92,0,2.88,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,3.85,17.31,0,1.92,9.62,1.92,2.88,0.96,3.85,6.73,0,0,0.96,0.96,0,0,0,14.42,5.77,5.77,0,0,0.96,1.92,0
TRANSCRIPTS (58).txt,48,"In Firedland, the water so clear, mountains towering, you're on a boat gliding through Milford Sound, waterfalls cascading, the sound thunderous, nature's power on full display, you look up, the cliffs so high, the sky peeking through, it's quiet, just the boat's hum, and nature's chorus, you feel small, but part of something bigger, it's humbling, peaceful, a reminder of the beauty and the grandeur our planet holds, you take a moment to just It's a memory etched forever.",truthful,1,84,85.89,88.15,8.95,57.46,42,26.19,77.38,59.52,42.86,10.71,5.95,0,1.19,4.76,0,0,4.76,14.29,13.1,2.38,10.71,4.76,4.76,5.95,0,10.71,9.52,4.76,3.57,1.19,0,2.38,8.33,1.19,7.14,1.19,0,0,1.19,0,2.38,2.38,2.38,2.38,0,0,0,0,0,0,0,0,8.33,2.38,0,0,0,1.19,1.19,5.95,0,0,0,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,1.19,0,0,0,2.38,3.57,15.48,2.38,1.19,3.57,4.76,4.76,1.19,2.38,0,7.14,0,1.19,1.19,0,0,0,34.52,2.38,21.43,0,0,8.33,2.38,0
Rec69.mp3.c6b4bf30-0681-458b-b4c9-762b77915153.Transcript.txt,49,"Okay, picture this my name is beaches palm trees on gas then. Bam I'm in Colorado surrounded by mountains fresh air. And pine trees. It was a it was wild how different. They were both. But both had this web that I totally Doc.",truthful,1,51,13.06,12.77,60.65,80.19,7.29,19.61,82.35,60.78,49.02,17.65,7.84,5.88,0,0,0,1.96,9.8,13.73,1.96,7.84,5.88,11.76,3.92,5.88,0,11.76,9.8,3.92,0,0,0,0,7.84,0,7.84,1.96,1.96,0,0,1.96,3.92,0,3.92,3.92,0,0,0,0,0,0,0,0,7.84,3.92,0,0,0,1.96,1.96,3.92,0,0,0,0,1.96,0,0,1.96,3.92,1.96,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,9.8,0,0,5.88,1.96,1.96,0,1.96,7.84,3.92,0,3.92,1.96,1.96,0,0,31.37,19.61,1.96,0,0,1.96,7.84,0
RRec21.m4a.1b50f019-1f13-485c-b934-5da829720027.Transcript.txt,50,Visiting the was an emergency while of experience for a whole family. Seeing animals and spacious and naturalistic habits was refreshing change from the traditional lose the nights of Ari offered a unique opportunity to observe the nocturnal creatures in their element.The single who is a conservation success story worth supporting.,truthful,1,59,98.37,50.15,7.47,98.08,19.67,33.9,83.05,55.93,40.68,3.39,3.39,0,0,0,0,1.69,0,18.64,15.25,8.47,10.17,5.08,0,5.08,0,10.17,8.47,3.39,5.08,0,5.08,0,3.39,0,3.39,0,1.69,0,0,0,1.69,0,10.17,8.47,1.69,0,0,0,0,0,0,0,11.86,8.47,1.69,0,0,1.69,3.39,3.39,0,0,0,0,0,0,0,0,3.39,0,0,1.69,1.69,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,3.39,1.69,0,3.39,6.78,1.69,0,3.39,3.39,0,0,5.08,5.08,1.69,0,3.39,1.69,0,0,1.69,18.64,11.86,0,0,0,0,6.78,0
Voice 054.txt,51,"The first trip I've ever been to is the great Ocean road in Australia. The great Australian road is like a journey that everyone has to experience. The 12 Apostles rising from the Ocean, what the site to see! I felt the salty breeze on my face. It very delightful. I really want to come back and explore more hidden caves and beaches.",truthful,1,68,84.92,24.36,83.69,95.42,9.71,14.71,86.76,67.65,51.47,11.76,5.88,5.88,0,0,0,0,5.88,17.65,11.76,5.88,11.76,7.35,4.41,2.94,0,14.71,11.76,2.94,0,0,0,0,8.82,2.94,5.88,2.94,0,1.47,0,1.47,0,0,5.88,5.88,0,1.47,1.47,0,0,0,0,0,5.88,2.94,0,0,0,1.47,1.47,2.94,0,0,0,0,1.47,0,1.47,0,2.94,1.47,0,0,0,1.47,2.94,0,0,0,0,0,0,1.47,0,2.94,1.47,0,0,0,0,0,1.47,1.47,11.76,17.65,0,4.41,10.29,2.94,0,1.47,1.47,4.41,2.94,2.94,1.47,1.47,0,0,0,13.24,8.82,1.47,0,1.47,1.47,0,0
TRANSCRIPTS (18).txt,52,A few days I guess I stay in hotel one day I just got a news in the phone saying that they may have a high alert for this pollution. So I thought like okay what will be there but there was full of fog like smoke that I think it came from the wild fights like forest fights from other country like Canada. I'm not sure like where it is but we couldn't even breathe on the outside,truthful,1,84,49.68,3.12,98.22,8.95,28,9.52,92.86,79.76,61.9,16.67,9.52,7.14,1.19,0,0,1.19,7.14,14.29,7.14,3.57,15.48,9.52,7.14,3.57,2.38,16.67,9.52,5.95,1.19,1.19,0,0,11.9,0,11.9,3.57,0,1.19,4.76,0,4.76,0,3.57,1.19,2.38,0,0,0,0,0,0,0,11.9,8.33,0,0,2.38,1.19,4.76,2.38,0,0,0,0,1.19,0,0,1.19,1.19,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,1.19,0,1.19,0,0,1.19,0,13.1,14.29,1.19,1.19,11.9,0,0,0,2.38,2.38,2.38,2.38,2.38,1.19,1.19,0,0,8.33,3.57,0,0,0,2.38,2.38,0
